ID,Play Frequency,Time Since Played,Latency,Infractions,Skill Level,Role
Player 6417,24,8,186,3,100,3
Player 7691,24,1,78,3,22,0
Player 5725,2,4,91,0,62,0
Player 1974,5,23,53,1,20,2
Player 7191,2,13,145,3,34,3
Player 917,14,22,36,2,4,2
Player 522,0,20,130,5,82,0
Player 5195,14,23,108,4,19,4
Player 1607,19,24,197,3,45,0
Player 4165,7,13,84,5,72,1
Player 6949,6,14,182,5,14,3
Player 8621,0,11,140,1,93,2
Player 5318,19,8,188,0,9,1
Player 3693,17,15,51,1,75,1
Player 143,6,5,167,3,28,4
Player 5289,20,17,71,1,35,0
Player 1415,2,7,86,5,62,4
Player 6409,14,16,50,5,99,3
Player 7869,19,13,128,0,29,0
Player 4730,23,16,112,1,3,2
Player 3675,2,8,7,4,44,2
Player 91,2,16,121,0,3,0
Player 6338,5,8,17,0,97,2
Player 9356,23,1,97,4,19,2
Player 4035,19,15,164,5,61,4
Player 552,9,15,156,3,67,1
Player 4277,8,15,193,2,52,4
Player 7648,12,4,129,4,51,1
Player 933,14,7,18,1,57,3
Player 8038,14,17,49,3,31,3
Player 7329,21,12,109,5,85,2
Player 1938,19,12,151,5,19,0
Player 5738,6,4,142,4,38,1
Player 7026,16,19,147,0,73,4
Player 3984,7,5,198,0,100,0
Player 9138,24,13,193,3,10,2
Player 1542,12,7,64,3,25,4
Player 2675,1,7,103,1,77,1
Player 3544,13,17,160,4,100,1
Player 9128,9,10,34,0,34,1
Player 8468,3,12,174,0,21,3
Player 4057,12,19,38,0,65,2
Player 8217,17,22,39,3,14,2
Player 8703,5,1,188,5,8,2
Player 6930,13,21,67,3,53,2
Player 6263,1,6,118,1,25,2
Player 2436,23,24,40,0,50,1
Player 4954,2,6,162,2,70,1
Player 7752,17,22,146,0,95,1
Player 3611,5,11,18,3,95,2
Player 6930,13,21,67,3,53,2
Player 3877,24,22,18,0,52,2
Player 7773,3,17,84,3,84,2
Player 9862,15,4,11,3,2,2
Player 9574,20,18,146,3,59,2
Player 8303,17,9,28,5,4,0
Player 2381,20,5,156,0,45,1
Player 769,12,19,196,4,54,1
Player 534,1,16,8,5,30,0
Player 9320,14,23,77,4,87,3
Player 7557,23,18,8,5,54,1
Player 2717,18,16,177,0,97,4
Player 1375,11,8,97,5,24,1
Player 8236,23,15,126,1,12,4
Player 3089,20,14,73,0,100,3
Player 7542,5,10,65,0,82,3
Player 6726,14,24,29,2,19,2
Player 880,10,4,109,3,80,3
Player 1402,6,4,167,1,35,4
Player 5676,5,16,117,3,21,1
Player 6163,11,10,29,1,95,3
Player 4927,11,24,101,0,76,3
Player 4466,17,12,36,5,63,3
Player 2300,24,13,119,2,64,4
Player 5681,18,17,149,3,17,0
Player 7531,9,15,47,0,2,2
Player 6350,0,4,59,4,85,2
Player 493,6,15,40,1,84,4
Player 2480,20,8,15,5,56,3
Player 2310,16,15,177,0,36,4
Player 2623,23,13,126,3,50,4
Player 7297,4,10,168,0,84,0
Player 3607,10,17,122,1,53,2
Player 4844,3,10,142,4,74,1
Player 6353,8,13,120,4,13,4
Player 6431,6,12,13,3,47,1
Player 4973,11,1,179,4,33,2
Player 4513,19,12,90,3,18,0
Player 7428,1,3,55,5,44,4
Player 5168,2,13,155,1,87,4
Player 3378,19,2,99,1,95,0
Player 7417,16,9,4,1,37,4
Player 836,18,21,127,3,94,0
Player 3796,22,22,29,3,29,1
Player 2730,8,22,76,2,98,2
Player 2448,18,9,120,0,16,0
Player 2134,3,20,167,2,27,4
Player 9824,15,5,162,0,10,1
Player 5805,19,21,121,0,99,2
Player 1689,17,8,181,0,47,2
Player 5907,13,7,148,3,44,0
Player 1276,8,24,38,1,1,1
Player 9521,23,11,37,4,64,3
Player 5969,2,3,142,2,79,0
Player 7037,0,12,46,1,26,1
Player 7030,4,11,184,3,69,4
Player 5081,22,9,116,0,74,2
Player 2111,23,11,76,4,87,0
Player 6357,14,7,177,3,8,3
Player 9242,0,13,179,3,96,1
Player 7764,6,1,97,0,30,4
Player 6992,7,19,97,0,41,3
Player 1515,1,21,111,3,76,2
Player 8391,10,12,117,2,11,0
Player 3183,0,14,195,0,6,1
Player 8450,17,5,8,5,30,1
Player 9104,9,22,134,0,0,0
Player 6389,1,8,70,2,6,4
Player 592,23,18,74,2,31,0
Player 9901,12,4,199,3,64,4
Player 1527,4,0,120,1,17,4
Player 8569,21,24,52,1,30,0
Player 4104,6,3,35,0,63,2
Player 9514,1,19,121,3,51,2
Player 231,22,8,107,2,63,2
Player 3527,18,3,163,4,82,3
Player 2966,15,10,58,2,9,1
Player 2261,20,0,146,5,86,4
Player 5980,22,11,141,3,58,1
Player 5932,16,21,194,3,68,4
Player 886,9,5,17,4,85,3
Player 6592,3,15,126,4,58,3
Player 2592,6,19,159,1,48,1
Player 7000,12,24,122,2,10,0
Player 3820,24,11,93,5,46,4
Player 2129,0,23,79,4,48,2
Player 5884,4,22,180,1,65,4
Player 766,6,12,59,2,93,1
Player 1422,17,17,52,5,7,3
Player 3506,23,24,34,0,5,4
Player 6253,6,10,161,0,43,2
Player 5992,19,14,109,5,44,2
Player 1169,15,2,139,1,75,4
Player 350,13,6,198,3,96,3
Player 3171,11,23,171,1,36,1
Player 2761,15,9,14,5,79,1
Player 4121,0,11,61,0,59,0
Player 446,4,3,164,3,79,2
Player 971,7,13,128,5,18,3
Player 9091,13,16,12,1,67,4
Player 335,4,7,83,3,100,1
Player 9470,23,11,66,4,13,1
Player 2401,15,6,146,1,82,2
Player 1702,12,16,94,4,15,1
Player 1956,23,17,179,5,90,2
Player 9018,22,13,38,1,78,4
Player 6487,2,17,117,4,32,1
Player 7228,9,2,133,5,56,4
Player 4154,7,19,83,3,40,3
Player 4638,7,23,114,3,42,1
Player 3672,23,24,85,0,67,1
Player 7332,4,8,136,4,8,2
Player 3004,19,14,87,3,16,0
Player 3982,5,6,67,2,3,0
Player 3168,3,18,83,5,88,2
Player 6007,9,6,90,2,15,0
Player 2604,6,23,175,4,25,0
Player 4392,10,0,78,4,11,0
Player 6094,1,9,25,2,54,0
Player 8344,11,8,142,5,1,1
Player 3703,7,2,115,2,84,2
Player 971,7,13,128,5,18,3
Player 228,22,20,146,5,25,3
Player 1127,17,1,58,4,79,4
Player 242,15,1,187,2,90,4
Player 6276,5,1,128,0,85,1
Player 7515,12,14,11,3,7,4
Player 8014,4,23,1,4,58,2
Player 3853,20,13,124,0,6,0
Player 9333,15,15,65,2,64,0
Player 4752,7,19,30,0,59,3
Player 2349,24,16,190,0,72,4
Player 6126,5,2,154,4,25,3
Player 4129,24,24,140,5,76,2
Player 7504,15,16,76,5,11,4
Player 6450,11,9,9,1,10,3
Player 7762,20,14,95,1,20,4
Player 4093,16,18,166,2,37,2
Player 8528,6,19,78,5,54,1
Player 8969,23,12,27,3,81,3
Player 532,23,7,151,1,58,1
Player 4395,9,18,178,3,90,4
Player 7729,1,15,75,4,50,1
Player 6154,11,13,105,1,1,0
Player 1566,15,21,58,0,31,0
Player 8347,22,0,166,4,77,1
Player 9778,7,9,67,0,22,4
Player 3400,10,17,200,4,84,4
Player 4011,3,14,104,5,33,4
Player 9609,2,9,10,4,27,1
Player 6659,12,4,119,0,87,3
Player 5335,16,17,26,1,85,3
Player 5129,11,6,128,1,97,4
Player 8150,4,17,92,1,73,1
Player 1098,9,10,186,0,41,0
Player 7043,22,1,166,0,11,4
Player 1973,16,2,117,3,37,0
Player 5085,7,19,63,3,12,0
Player 8362,9,7,76,1,26,1
Player 452,1,10,64,0,63,4
Player 6538,12,12,170,4,19,3
Player 974,7,22,14,1,97,0
Player 6871,19,9,1,3,52,1
Player 7060,22,17,60,3,46,3
Player 2626,24,8,155,3,54,0
Player 384,14,12,0,4,36,2
Player 6500,7,15,135,5,48,2
Player 421,14,19,35,3,17,3
Player 9693,10,3,51,3,50,4
Player 9372,22,22,14,2,39,1
Player 2155,6,5,60,3,47,0
Player 2384,9,12,174,1,48,3
Player 1371,0,0,117,1,28,1
Player 981,1,10,193,5,75,3
Player 4364,17,11,94,1,6,2
Player 2301,13,22,97,5,24,1
Player 7037,0,12,46,1,26,1
Player 8593,11,1,36,5,37,3
Player 3642,12,1,97,5,38,1
Player 8439,10,10,121,2,46,3
Player 1420,22,18,14,4,34,3
Player 4478,9,11,135,1,24,2
Player 8465,0,1,3,2,91,4
Player 6709,4,5,185,2,11,2
Player 7658,24,12,40,3,60,0
Player 3412,24,0,100,5,30,0
Player 1035,3,18,29,1,80,1
Player 855,16,16,148,4,24,0
Player 5854,24,11,72,5,87,4
Player 7567,4,15,83,4,33,1
Player 3486,2,11,47,1,94,4
Player 6423,9,18,123,2,67,0
Player 7750,21,19,114,3,91,3
Player 328,15,17,154,1,1,1
Player 9987,8,5,131,0,91,3
Player 5642,18,12,56,4,34,4
Player 1071,23,12,107,5,23,3
Player 4826,8,1,65,5,9,3
Player 6066,1,8,193,5,84,2
Player 9691,23,16,162,0,87,3
Player 1621,19,10,119,5,4,3
Player 2052,8,23,68,1,14,2
Player 2497,2,14,117,4,81,3
Player 7886,1,0,140,5,31,4
Player 7123,5,12,96,4,6,0
Player 7257,21,21,49,2,80,4
Player 4176,23,21,69,3,12,3
Player 2871,7,7,78,3,3,1
Player 1236,17,17,125,5,4,3
Player 955,24,5,169,3,38,2
Player 7008,6,5,59,2,20,2
Player 5210,13,10,87,1,46,4
Player 3101,21,11,8,1,7,0
Player 7950,4,5,36,3,54,1
Player 9828,2,13,16,2,100,0
Player 3375,18,3,80,0,10,2
Player 8748,10,8,15,2,32,2
Player 3414,23,12,60,4,76,2
Player 8209,9,18,14,5,15,3
Player 7857,15,6,41,0,87,2
Player 8329,7,16,112,4,57,2
Player 2174,22,9,11,2,76,2
Player 3900,19,15,182,2,2,2
Player 7399,15,17,64,1,12,1
Player 164,8,13,125,5,63,0
Player 8689,11,1,21,4,18,0
Player 2556,9,16,143,2,43,0
Player 1932,24,13,54,0,25,2
Player 9430,11,10,189,4,2,4
Player 2049,3,17,87,1,92,3
Player 2443,11,18,99,1,35,2
Player 915,1,2,1,1,97,4
Player 648,19,10,86,4,94,2
Player 7682,14,13,6,0,35,3
Player 4503,8,0,78,2,86,2
Player 2911,1,6,71,1,81,4
Player 7285,11,21,151,4,33,0
Player 6389,1,8,70,2,6,4
Player 2627,5,16,47,3,4,1
Player 2432,8,11,44,3,7,2
Player 2793,24,16,70,5,24,4
Player 4304,13,14,1,4,71,4
Player 4733,15,10,184,3,99,2
Player 3066,2,7,126,3,14,4
Player 3301,20,8,122,5,15,3
Player 1817,1,24,118,5,81,2
Player 6167,1,4,74,2,30,0
Player 1636,2,21,2,2,12,2
Player 8636,19,24,146,2,7,4
Player 4783,12,10,162,2,1,3
Player 6572,21,20,67,4,15,4
Player 1871,8,7,64,3,93,1
Player 249,14,23,198,2,95,0
Player 5071,12,1,129,2,11,4
Player 7330,21,15,35,1,1,0
Player 1081,6,10,190,2,47,2
Player 4039,12,20,66,5,4,2
Player 1668,13,7,192,4,84,0
Player 5830,23,17,175,3,83,3
Player 6839,4,24,64,1,45,4
Player 2693,3,3,120,1,76,2
Player 8197,22,4,20,5,73,3
Player 9688,24,15,190,0,45,0
Player 3987,7,15,154,4,77,3
Player 605,23,20,190,2,44,0
Player 6825,18,6,151,1,96,0
Player 3690,12,5,69,4,76,3
Player 4255,22,10,115,1,68,1
Player 9998,2,12,90,3,53,2
Player 5565,23,18,195,0,49,1
Player 1759,3,14,39,1,81,0
Player 83,16,11,163,5,30,4
Player 3547,19,2,170,2,68,4
Player 559,0,24,67,1,5,0
Player 3827,9,10,195,3,14,0
Player 281,20,23,85,0,49,3
Player 5513,22,11,185,4,76,2
Player 9149,8,17,175,4,22,2
Player 8576,5,24,154,1,77,2
Player 3530,8,1,152,2,33,3
Player 9778,7,9,67,0,22,4
Player 8125,5,2,21,0,43,2
Player 7984,11,11,182,4,86,4
Player 3014,7,18,76,3,44,3
Player 8106,17,16,85,1,75,4
Player 7345,24,3,60,4,85,3
Player 4615,21,23,20,2,11,1
Player 2215,2,2,186,2,65,2
Player 1628,13,11,173,1,36,1
Player 6729,7,6,178,4,92,4
Player 9588,15,23,81,4,39,0
Player 6115,15,18,88,3,91,1
Player 5542,9,20,181,1,20,0
Player 8893,15,7,142,0,66,4
Player 1397,18,5,38,5,71,1
Player 130,22,15,179,3,4,0
Player 337,2,24,177,0,21,3
Player 2918,22,0,15,4,27,2
Player 8621,0,11,140,1,93,2
Player 5434,5,15,17,2,53,1
Player 6089,12,2,27,3,91,1
Player 2809,22,1,22,0,29,2
Player 3174,16,6,12,2,23,1
Player 3484,15,15,195,4,11,3
Player 2601,16,16,88,3,23,0
Player 4923,11,9,156,4,90,2
Player 7657,14,9,43,2,1,1
Player 1423,16,13,101,1,12,1
Player 5597,4,14,28,1,61,0
Player 4401,20,6,151,5,14,2
Player 5194,10,18,160,0,81,0
Player 248,18,21,165,1,2,1
Player 507,4,1,9,0,68,0
Player 8007,0,21,161,2,6,0
Player 466,16,8,122,4,27,4
Player 3255,24,16,154,2,73,1
Player 6329,8,15,90,2,35,3
Player 6061,14,20,178,3,40,3
Player 2706,15,1,31,0,25,0
Player 2868,0,13,115,3,24,0
Player 1893,12,21,165,0,59,1
Player 1084,13,10,185,4,17,2
Player 5755,13,24,195,1,96,2
Player 4581,5,4,95,2,77,2
Player 557,4,9,34,2,98,1
Player 2234,7,23,195,3,82,2
Player 8894,5,7,66,0,27,1
Player 3196,14,8,86,0,39,3
Player 7952,23,5,5,0,58,4
Player 8404,14,13,100,5,89,4
Player 1522,7,1,34,0,79,4
Player 6745,15,15,73,3,64,0
Player 2137,19,23,117,2,1,2
Player 977,22,7,182,2,26,3
Player 8790,16,0,6,3,12,2
Player 7739,10,5,167,3,61,1
Player 8418,14,2,158,1,17,1
Player 8079,5,21,81,0,21,3
Player 451,3,3,151,0,8,0
Player 1568,10,8,107,3,82,3
Player 2189,19,23,128,2,73,4
Player 2592,6,19,159,1,48,1
Player 1857,0,19,36,1,100,4
Player 5713,12,1,83,0,51,3
Player 8913,6,11,100,3,30,4
Player 5006,18,9,0,4,8,2
Player 3861,19,6,128,3,90,3
Player 8818,14,4,19,0,70,0
Player 3402,0,23,176,1,68,1
Player 2154,2,24,59,5,84,3
Player 4928,8,5,161,2,30,0
Player 8163,1,1,155,0,84,4
Player 1717,8,12,126,5,57,0
Player 1044,16,3,101,4,99,4
Player 140,6,2,106,0,77,1
Player 9924,23,7,24,1,7,3
Player 6407,20,12,111,1,31,0
Player 5517,18,7,107,1,88,2
Player 371,4,0,42,3,87,0
Player 7701,5,21,19,0,38,4
Player 5224,2,8,62,4,84,1
Player 6413,16,14,56,2,28,4
Player 7467,16,14,5,1,64,1
Player 7476,5,17,151,3,16,3
Player 2150,5,8,28,4,5,2
Player 7006,12,9,59,2,39,2
Player 2216,0,23,58,5,13,0
Player 9090,21,4,85,1,59,2
Player 8411,3,22,52,1,70,2
Player 8023,7,4,136,4,60,3
Player 6358,11,15,85,5,62,3
Player 3274,14,19,16,1,16,1
Player 9179,12,10,118,5,90,1
Player 7452,8,19,183,1,62,2
Player 2952,10,5,42,2,50,3
Player 1816,16,0,97,0,36,0
Player 5087,1,13,35,3,51,0
Player 4242,11,7,54,3,26,1
Player 7028,11,18,47,3,40,4
Player 1530,1,5,19,4,98,4
Player 2146,8,14,76,0,39,2
Player 6211,5,4,172,3,34,1
Player 2511,8,20,155,5,62,2
Player 4599,7,13,28,3,77,3
Player 4032,24,22,154,4,50,4
Player 8767,10,7,51,1,71,4
Player 4891,1,12,153,1,55,2
Player 6035,9,13,200,3,14,4
Player 1020,12,16,6,3,49,1
Player 7361,16,24,135,5,61,3
Player 1504,6,7,127,3,47,1
Player 3284,8,14,2,2,36,4
Player 626,13,3,79,2,9,4
Player 2330,16,7,140,5,65,3
Player 744,11,8,144,1,44,3
Player 6767,12,2,108,4,67,2
Player 1628,13,11,173,1,36,1
Player 4169,16,16,142,5,62,0
Player 842,10,8,61,5,90,2
Player 9030,9,17,143,5,67,2
Player 8333,12,16,60,2,57,4
Player 7522,23,10,31,0,26,4
Player 4950,4,9,142,2,81,0
Player 430,17,6,24,4,48,4
Player 6212,7,15,13,4,91,1
Player 9408,12,12,123,3,39,0
Player 4202,4,17,21,2,91,0
Player 9214,3,17,161,5,46,3
Player 4992,8,1,182,4,92,1
Player 6320,11,7,33,4,66,2
Player 9363,6,1,105,1,49,1
Player 4319,10,4,32,2,99,1
Player 1746,2,11,118,0,12,4
Player 1301,16,20,120,5,19,2
Player 7399,15,17,64,1,12,1
Player 1133,0,16,197,4,68,3
Player 9887,1,23,110,1,99,0
Player 8639,24,13,95,4,60,2
Player 7880,12,5,168,0,49,2
Player 9553,12,12,120,4,34,1
Player 4333,10,14,23,2,66,3
Player 2003,19,6,181,3,36,2
Player 7510,9,22,121,1,36,1
Player 7354,20,1,178,0,19,3
Player 4145,2,20,93,4,16,2
Player 2946,12,19,82,5,81,2
Player 4203,1,12,7,2,15,0
Player 3882,17,11,3,2,36,2
Player 1915,11,14,178,0,94,2
Player 4832,14,15,117,0,22,3
Player 3173,22,15,26,1,96,3
Player 253,22,19,146,4,87,0
Player 2846,15,16,18,4,25,4
Player 2141,0,17,135,2,90,0
Player 9425,23,16,154,2,58,4
Player 788,13,19,81,4,5,2
Player 5906,19,0,181,5,54,0
Player 4638,7,23,114,3,42,1
Player 1272,7,13,48,2,93,2
Player 1709,22,23,58,3,53,2
Player 1893,12,21,165,0,59,1
Player 6915,23,15,174,5,90,3
Player 3619,3,0,138,4,75,3
Player 1561,20,1,182,1,17,3
Player 116,4,15,168,2,61,0
Player 767,14,12,176,4,65,4
Player 6113,14,14,192,4,69,0
Player 5061,7,9,15,5,66,2
Player 3546,3,6,176,3,10,0
Player 2368,19,11,158,4,4,3
Player 4638,7,23,114,3,42,1
Player 4706,10,1,195,0,59,0
Player 7356,17,10,51,2,43,1
Player 1238,23,14,80,2,47,1
Player 1740,16,18,29,5,2,4
Player 2928,5,7,26,2,55,0
Player 593,14,16,187,5,88,3
Player 4614,4,9,137,3,20,2
Player 9850,6,12,176,2,47,0
Player 1384,18,23,37,0,89,2
Player 9808,15,23,80,5,68,4
Player 4256,3,6,94,0,82,4
Player 8080,20,21,199,1,69,4
Player 9164,5,15,113,3,30,3
Player 3503,3,24,53,0,93,1
Player 5240,6,9,37,3,17,2
Player 8046,12,20,122,0,51,0
Player 760,0,13,106,2,48,1
Player 8277,17,2,112,4,20,4
Player 4682,0,5,134,5,62,3
Player 4097,9,17,184,5,100,2
Player 8349,24,20,23,1,64,0
Player 4005,1,21,20,1,25,4
Player 7506,6,24,66,1,28,1
Player 4118,16,19,7,0,31,4
Player 1403,11,5,114,0,67,3
Player 6179,1,13,123,2,64,3
Player 2575,11,11,78,3,83,4
Player 1106,9,11,174,4,88,2
Player 4863,5,4,125,4,100,3
Player 4083,8,2,58,2,36,2
Player 3963,15,24,2,4,98,2
Player 4840,0,18,49,0,62,3
Player 4520,10,14,106,3,66,2
Player 8070,22,7,12,3,1,2
Player 8626,7,4,72,3,26,1
Player 1550,20,7,110,5,29,4
Player 6635,18,18,71,2,88,0
Player 4959,2,8,16,0,99,1
Player 2123,19,11,62,3,40,0
Player 2939,15,15,142,4,100,0
Player 5292,22,22,165,2,42,0
Player 6452,15,21,78,4,100,1
Player 460,18,0,115,4,97,2
Player 948,22,15,27,2,62,3
Player 79,4,0,158,2,80,1
Player 5227,4,7,99,2,54,0
Player 2154,2,24,59,5,84,3
Player 3753,4,6,87,0,69,0
Player 6908,13,3,197,0,13,2
Player 2995,2,23,1,3,24,3
Player 1054,13,1,90,3,50,0
Player 5752,14,2,141,3,28,1
Player 3422,8,11,16,2,5,4
Player 5004,18,16,151,3,15,4
Player 1884,10,12,191,3,50,1
Player 2764,24,2,153,2,42,0
Player 420,6,18,29,1,69,2
Player 3027,16,24,167,5,31,4
Player 2838,21,24,175,2,7,1
Player 8551,16,11,152,4,62,1
Player 4916,6,21,62,2,40,0
Player 162,22,24,197,0,37,2
Player 9675,3,12,49,3,11,4
Player 3105,12,3,167,3,77,3
Player 4055,9,4,188,0,70,3
Player 1412,7,17,187,2,78,3
Player 1813,11,7,60,3,83,2
Player 6461,4,4,10,4,94,0
Player 948,22,15,27,2,62,3
Player 5095,10,0,37,0,75,4
Player 3047,14,1,83,2,29,3
Player 2751,19,5,109,4,36,2
Player 1929,21,19,41,1,33,3
Player 5161,7,16,97,0,20,2
Player 7211,13,6,81,5,10,0
Player 7858,19,16,75,5,65,0
Player 2787,18,17,3,0,16,0
Player 7723,17,19,4,2,73,1
Player 1385,12,24,192,1,82,2
Player 7350,16,5,90,1,31,2
Player 9076,24,13,64,5,12,1
Player 7835,19,23,140,3,90,3
Player 8993,9,1,130,0,61,0
Player 6283,3,24,63,0,1,1
Player 1416,2,3,22,4,35,4
Player 1709,22,23,58,3,53,2
Player 4256,3,6,94,0,82,4
Player 384,14,12,0,4,36,2
Player 3828,22,9,41,1,34,2
Player 2924,22,9,36,3,100,4
Player 1675,10,7,113,3,13,0
Player 1845,5,23,78,5,63,0
Player 6379,21,20,198,3,91,2
Player 7001,14,8,146,4,59,1
Player 3078,19,5,173,2,83,3
Player 1181,9,7,101,2,9,1
Player 2571,2,1,54,3,27,0
Player 7967,21,14,68,1,91,0
Player 8766,7,12,6,4,42,3
Player 4264,21,0,199,5,76,1
Player 8080,20,21,199,1,69,4
Player 3665,15,13,160,2,64,0
Player 6369,12,2,159,2,59,2
Player 8927,14,0,148,4,88,3
Player 2918,22,0,15,4,27,2
Player 6972,24,13,155,1,92,0
Player 7683,13,2,193,5,94,3
Player 8939,14,12,161,4,61,1
Player 1780,19,12,175,3,29,1
Player 3443,19,6,59,4,26,4
Player 2213,5,22,23,5,47,2
Player 2557,13,4,129,0,78,0
Player 183,5,15,87,1,75,1
Player 3096,18,8,138,5,6,1
Player 340,14,9,9,4,97,3
Player 2227,19,17,28,4,16,2
Player 5535,21,4,139,0,16,2
Player 3766,12,23,167,1,95,1
Player 4381,9,2,39,0,20,1
Player 7077,10,19,27,1,68,4
Player 4253,21,4,153,4,97,0
Player 3402,0,23,176,1,68,1
Player 7180,12,12,41,4,54,3
Player 1379,18,12,153,4,13,0
Player 4139,0,20,93,2,73,0
Player 1167,15,9,176,1,41,2
Player 4461,0,22,101,0,48,0
Player 4541,1,13,138,0,59,0
Player 3616,12,5,170,0,41,2
Player 909,21,21,128,1,97,1
Player 3442,8,6,35,2,96,1
Player 4877,10,9,77,0,32,3
Player 4341,14,5,84,4,46,0
Player 8165,24,1,173,0,27,0
Player 2293,17,12,26,3,73,4
Player 6037,6,19,45,5,76,2
Player 2798,16,0,9,4,84,0
Player 2911,1,6,71,1,81,4
Player 1207,7,5,145,3,43,1
Player 6254,0,24,104,4,57,3
Player 5507,11,24,195,3,84,1
Player 1792,1,23,83,1,20,4
Player 7521,17,1,90,5,73,2
Player 3174,16,6,12,2,23,1
Player 4632,1,7,68,3,52,4
Player 7262,7,1,199,1,40,4
Player 891,6,15,44,4,69,4
Player 3641,20,22,165,3,71,1
Player 687,23,24,142,0,38,0
Player 7947,24,20,22,4,95,3
Player 8725,9,14,140,1,69,4
Player 542,18,10,14,2,99,1
Player 95,0,16,171,3,68,2
Player 6152,19,1,175,0,80,4
Player 7560,2,16,197,4,73,0
Player 4134,20,9,89,1,27,2
Player 4680,13,5,113,4,73,1
Player 2541,16,0,179,5,26,3
Player 8175,5,15,62,5,8,0
Player 9810,8,11,119,0,2,1
Player 2341,0,7,13,0,25,4
Player 5758,9,5,87,4,6,0
Player 3360,19,12,164,4,48,0
Player 6223,1,24,158,0,24,0
Player 5657,2,2,17,2,36,1
Player 1831,14,2,49,3,28,2
Player 7289,22,21,181,0,75,0
Player 4784,14,5,1,4,49,0
Player 8222,8,9,53,2,67,3
Player 7060,22,17,60,3,46,3
Player 2097,10,2,139,1,83,2
Player 6472,10,7,175,0,10,2
Player 1554,20,24,54,5,41,4
Player 2968,6,1,27,1,90,0
Player 8092,23,24,61,5,64,0
Player 8471,21,23,59,5,8,0
Player 4619,16,9,66,2,68,3
Player 4157,5,2,71,0,62,4
Player 804,18,8,150,4,84,4
Player 7204,16,2,36,3,98,3
Player 5341,11,19,41,4,75,2
Player 8322,12,16,13,3,82,0
Player 6068,23,20,148,1,21,0
Player 6566,21,15,117,1,30,2
Player 3185,24,5,82,2,18,0
Player 3271,11,15,92,4,45,2
Player 2056,11,1,198,5,42,3
Player 6974,3,15,99,3,4,1
Player 5938,10,5,142,3,68,4
Player 42,10,0,36,2,82,1
Player 9618,15,20,188,2,42,1
Player 6159,19,2,120,1,37,2
Player 7673,15,15,185,2,14,1
Player 9692,20,3,42,4,27,1
Player 8761,22,22,179,4,47,2
Player 2353,0,2,117,4,72,1
Player 5346,21,17,32,2,53,0
Player 8304,7,13,188,3,81,2
Player 7218,20,20,92,0,90,4
Player 350,13,6,198,3,96,3
Player 7903,24,6,1,4,43,4
Player 980,3,1,151,4,33,0
Player 7436,13,22,133,4,40,2
Player 3348,0,7,126,0,93,3
Player 5058,1,8,58,0,31,4
Player 2298,23,2,196,1,95,4
Player 5846,13,11,184,4,45,0
Player 7607,19,4,128,4,37,0
Player 2555,18,9,156,5,100,2
Player 6776,11,8,44,0,65,0
Player 5287,6,8,11,1,89,3
Player 2914,21,14,103,1,1,4
Player 933,14,7,18,1,57,3
Player 9300,21,1,40,3,90,1
Player 7929,22,23,146,4,52,2
Player 6123,13,18,98,4,1,3
Player 267,7,18,154,0,56,2
Player 6259,18,10,156,3,43,3
Player 3739,9,4,191,4,57,3
Player 197,13,9,170,2,12,2
Player 9771,20,10,162,4,30,1
Player 9717,16,12,179,5,72,2
Player 9032,6,1,151,2,4,2
Player 708,11,9,192,5,11,1
Player 2895,23,24,121,2,11,2
Player 9517,20,12,16,5,30,2
Player 3927,4,10,13,3,86,4
Player 4547,0,7,66,0,28,4
Player 4903,19,4,92,4,92,4
Player 9012,14,6,86,2,19,0
Player 4346,12,18,107,2,70,2
Player 9196,16,5,61,1,37,1
Player 8695,19,11,49,0,32,4
Player 5137,14,1,83,2,30,3
Player 4927,11,24,101,0,76,3
Player 4426,5,1,118,0,55,4
Player 5363,3,21,82,0,54,1
Player 5514,16,18,138,4,0,3
Player 5241,11,6,20,4,50,1
Player 3880,2,22,97,1,71,3
Player 8084,11,0,64,5,52,2
Player 1710,13,14,133,1,26,1
Player 2888,2,6,87,2,94,0
Player 7554,21,15,152,3,91,1
Player 8157,16,24,93,3,50,4
Player 5127,5,3,32,2,41,3
Player 680,7,15,116,0,27,3
Player 9192,4,19,146,2,53,3
Player 8274,0,10,200,2,80,1
Player 2373,14,6,117,4,64,0
Player 5960,7,2,145,2,21,1
Player 1033,6,16,197,2,53,0
Player 986,15,5,77,4,78,3
Player 4235,23,20,56,2,14,4
Player 3538,1,19,170,5,5,1
Player 5784,19,9,18,5,81,4
Player 9337,2,12,49,3,82,1
Player 3892,6,10,97,4,32,0
Player 551,2,13,119,4,38,2
Player 4691,15,1,106,0,68,0
Player 573,22,20,195,0,61,3
Player 3029,9,12,67,2,70,2
Player 6663,21,10,181,0,53,1
Player 4746,23,8,18,1,6,0
Player 7450,14,21,188,4,39,3
Player 7028,11,18,47,3,40,4
Player 2349,24,16,190,0,72,4
Player 4616,22,20,54,2,68,1
Player 3809,8,14,46,3,2,1
Player 6920,4,16,167,4,38,3
Player 2663,17,9,118,5,23,1
Player 1421,8,10,0,0,37,3
Player 8544,22,0,120,1,74,2
Player 1429,23,14,67,3,20,3
Player 9559,13,19,25,2,8,1
Player 3793,6,22,71,2,34,0
Player 6855,24,9,89,0,75,2
Player 7073,17,8,154,5,28,3
Player 7829,21,12,24,0,17,2
